,property_id,name,bathrooms,bedrooms,beds,governorates,isSuperhost,lat,lng,persons,reviewsCount,rating,property_type,owner_Id,address,amenityIds,cancelPolicy,price_items,check_in,check_out,stayed_nights,rate,currency,total,pricing,prices_keys,Long stay discount,Weekly stay discount,Early bird discount,nights_price,Taxes,Airbnb service fee,Cleaning fee,Special offer,Self_check_in,Laptop_friendly_workspace,Wifi,Smoke_alarm,Piano,Well_lit_path_to_entrance,Hot_tub,Disabled_parking_spot,Shampoo,Breakfast,Pool,High_chair,No_stairs_or_steps_to_enter,Wide_hallways,Gym,Washer,Kitchen,Free_parking_on_premises,Hair_dryer,Heating,Carbon_monoxide_alarm,Indoor_fireplace,Hangers,Pets_allowed,Dryer,Iron,Air_conditioning,Elevator,Smoking_allowed,coordinates,district,cluster,price_of_night
1520,1251712444200427971,Luxury and Quiet Studio in a prime location,1.0,1,1,Riyadh,0,24.81058,46.64353,2,0,"property_type    Entire rental unit
rating                         4.89
Name: 8, dtype: object",Entire rental unit,530993789,"Riyadh, Riyadh Province, Saudi Arabia","['Hangers', 'Wifi', 'Elevator', 'Heating', 'Self check in', 'Shampoo', 'Kitchen', 'Laptop friendly workspace', 'Free parking on premises', 'Pets allowed', 'Air conditioning']",CANCEL_FLEXIBLE,"{'rate': 65, 'currency': 'USD', 'total': 777, 'priceItems': [{'nights_price': 813}, {'Special offer': 163}, {'Airbnb service fee': 127}]}",2024-11-12,2024-11-24,12,65,USD,777.0,"[{'nights_price': 813}, {'Special offer': 163}, {'Airbnb service fee': 127}]","'nights_price', 'Special offer', 'Airbnb service fee'",0.0,0.0,0.0,813.0,0.0,127.0,0.0,163.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,"(24.81058, 46.64353)",As Sahafah District,2,64.75
1521,1251712444200427971,Luxury and Quiet Studio in a prime location,1.0,1,1,Riyadh,0,24.81058,46.64353,2,0,"property_type    Entire rental unit
rating                         4.89
Name: 8, dtype: object",Entire rental unit,530993789,"Riyadh, Riyadh Province, Saudi Arabia","['Hangers', 'Wifi', 'Elevator', 'Heating', 'Self check in', 'Shampoo', 'Kitchen', 'Laptop friendly workspace', 'Free parking on premises', 'Pets allowed', 'Air conditioning']",CANCEL_FLEXIBLE,"{'rate': 65, 'currency': 'USD', 'total': 841, 'priceItems': [{'nights_price': 880}, {'Special offer': 176}, {'Airbnb service fee': 137}]}",2024-11-24,2024-12-07,13,65,USD,841.0,"[{'nights_price': 880}, {'Special offer': 176}, {'Airbnb service fee': 137}]","'nights_price', 'Special offer', 'Airbnb service fee'",0.0,0.0,0.0,880.0,0.0,137.0,0.0,176.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,"(24.81058, 46.64353)",As Sahafah District,2,64.6923076923077
1522,1251712444200427971,Luxury and Quiet Studio in a prime location,1.0,1,1,Riyadh,0,24.81058,46.64353,2,0,"property_type    Entire rental unit
rating                         4.89
Name: 8, dtype: object",Entire rental unit,530993789,"Riyadh, Riyadh Province, Saudi Arabia","['Hangers', 'Wifi', 'Elevator', 'Heating', 'Self check in', 'Shampoo', 'Kitchen', 'Laptop friendly workspace', 'Free parking on premises', 'Pets allowed', 'Air conditioning']",CANCEL_FLEXIBLE,"{'rate': 65, 'currency': 'USD', 'total': 1101, 'priceItems': [{'nights_price': 1151}, {'Special offer': 230}, {'Airbnb service fee': 180}]}",2024-11-26,2024-12-13,17,65,USD,1101.0,"[{'nights_price': 1151}, {'Special offer': 230}, {'Airbnb service fee': 180}]","'nights_price', 'Special offer', 'Airbnb service fee'",0.0,0.0,0.0,1151.0,0.0,180.0,0.0,230.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,"(24.81058, 46.64353)",As Sahafah District,2,64.76470588235294
1523,1251712444200427971,Luxury and Quiet Studio in a prime location,1.0,1,1,Riyadh,0,24.81058,46.64353,2,0,"property_type    Entire rental unit
rating                         4.89
Name: 8, dtype: object",Entire rental unit,530993789,"Riyadh, Riyadh Province, Saudi Arabia","['Hangers', 'Wifi', 'Elevator', 'Heating', 'Self check in', 'Shampoo', 'Kitchen', 'Laptop friendly workspace', 'Free parking on premises', 'Pets allowed', 'Air conditioning']",CANCEL_FLEXIBLE,"{'rate': 65, 'currency': 'USD', 'total': 519, 'priceItems': [{'nights_price': 542}, {'Special offer': 108}, {'Airbnb service fee': 85}]}",2024-11-27,2024-12-05,8,65,USD,519.0,"[{'nights_price': 542}, {'Special offer': 108}, {'Airbnb service fee': 85}]","'nights_price', 'Special offer', 'Airbnb service fee'",0.0,0.0,0.0,542.0,0.0,85.0,0.0,108.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,"(24.81058, 46.64353)",As Sahafah District,2,64.875
1524,1251712444200427971,Luxury and Quiet Studio in a prime location,1.0,1,1,Riyadh,0,24.81058,46.64353,2,0,"property_type    Entire rental unit
rating                         4.89
Name: 8, dtype: object",Entire rental unit,530993789,"Riyadh, Riyadh Province, Saudi Arabia","['Hangers', 'Wifi', 'Elevator', 'Heating', 'Self check in', 'Shampoo', 'Kitchen', 'Laptop friendly workspace', 'Free parking on premises', 'Pets allowed', 'Air conditioning']",CANCEL_FLEXIBLE,"{'rate': 65, 'currency': 'USD', 'total': 1555, 'priceItems': [{'nights_price': 1626}, {'Special offer': 325}, {'Airbnb service fee': 254}]}",2024-11-30,2024-12-24,24,65,USD,1555.0,"[{'nights_price': 1626}, {'Special offer': 325}, {'Airbnb service fee': 254}]","'nights_price', 'Special offer', 'Airbnb service fee'",0.0,0.0,0.0,1626.0,0.0,254.0,0.0,325.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,"(24.81058, 46.64353)",As Sahafah District,2,64.79166666666667
1525,1251712444200427971,Luxury and Quiet Studio in a prime location,1.0,1,1,Riyadh,0,24.81058,46.64353,2,0,"property_type    Entire rental unit
rating                         4.89
Name: 8, dtype: object",Entire rental unit,530993789,"Riyadh, Riyadh Province, Saudi Arabia","['Hangers', 'Wifi', 'Elevator', 'Heating', 'Self check in', 'Shampoo', 'Kitchen', 'Laptop friendly workspace', 'Free parking on premises', 'Pets allowed', 'Air conditioning']",CANCEL_FLEXIBLE,"{'rate': 65, 'currency': 'USD', 'total': 129, 'priceItems': [{'nights_price': 135}, {'Special offer': 27}, {'Airbnb service fee': 21}]}",2024-11-30,2024-12-02,2,65,USD,129.0,"[{'nights_price': 135}, {'Special offer': 27}, {'Airbnb service fee': 21}]","'nights_price', 'Special offer', 'Airbnb service fee'",0.0,0.0,0.0,135.0,0.0,21.0,0.0,27.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,"(24.81058, 46.64353)",As Sahafah District,2,64.5
1526,1251712444200427971,Luxury and Quiet Studio in a prime location,1.0,1,1,Riyadh,0,24.81058,46.64353,2,0,"property_type    Entire rental unit
rating                         4.89
Name: 8, dtype: object",Entire rental unit,530993789,"Riyadh, Riyadh Province, Saudi Arabia","['Hangers', 'Wifi', 'Elevator', 'Heating', 'Self check in', 'Shampoo', 'Kitchen', 'Laptop friendly workspace', 'Free parking on premises', 'Pets allowed', 'Air conditioning']",CANCEL_FLEXIBLE,"{'rate': 65, 'currency': 'USD', 'total': 1101, 'priceItems': [{'nights_price': 1151}, {'Special offer': 230}, {'Airbnb service fee': 180}]}",2024-12-01,2024-12-18,17,65,USD,1101.0,"[{'nights_price': 1151}, {'Special offer': 230}, {'Airbnb service fee': 180}]","'nights_price', 'Special offer', 'Airbnb service fee'",0.0,0.0,0.0,1151.0,0.0,180.0,0.0,230.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,"(24.81058, 46.64353)",As Sahafah District,2,64.76470588235294
1527,1251712444200427971,Luxury and Quiet Studio in a prime location,1.0,1,1,Riyadh,0,24.81058,46.64353,2,0,"property_type    Entire rental unit
rating                         4.89
Name: 8, dtype: object",Entire rental unit,530993789,"Riyadh, Riyadh Province, Saudi Arabia","['Hangers', 'Wifi', 'Elevator', 'Heating', 'Self check in', 'Shampoo', 'Kitchen', 'Laptop friendly workspace', 'Free parking on premises', 'Pets allowed', 'Air conditioning']",CANCEL_FLEXIBLE,"{'rate': 65, 'currency': 'USD', 'total': 388, 'priceItems': [{'nights_price': 406}, {'Special offer': 81}, {'Airbnb service fee': 63}]}",2024-12-02,2024-12-08,6,65,USD,388.0,"[{'nights_price': 406}, {'Special offer': 81}, {'Airbnb service fee': 63}]","'nights_price', 'Special offer', 'Airbnb service fee'",0.0,0.0,0.0,406.0,0.0,63.0,0.0,81.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,"(24.81058, 46.64353)",As Sahafah District,2,64.66666666666667
1528,1251712444200427971,Luxury and Quiet Studio in a prime location,1.0,1,1,Riyadh,0,24.81058,46.64353,2,0,"property_type    Entire rental unit
rating                         4.89
Name: 8, dtype: object",Entire rental unit,530993789,"Riyadh, Riyadh Province, Saudi Arabia","['Hangers', 'Wifi', 'Elevator', 'Heating', 'Self check in', 'Shampoo', 'Kitchen', 'Laptop friendly workspace', 'Free parking on premises', 'Pets allowed', 'Air conditioning']",CANCEL_FLEXIBLE,"{'rate': 65, 'currency': 'USD', 'total': 1101, 'priceItems': [{'nights_price': 1151}, {'Special offer': 230}, {'Airbnb service fee': 180}]}",2024-12-03,2024-12-20,17,65,USD,1101.0,"[{'nights_price': 1151}, {'Special offer': 230}, {'Airbnb service fee': 180}]","'nights_price', 'Special offer', 'Airbnb service fee'",0.0,0.0,0.0,1151.0,0.0,180.0,0.0,230.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,"(24.81058, 46.64353)",As Sahafah District,2,64.76470588235294
1529,1251712444200427971,Luxury and Quiet Studio in a prime location,1.0,1,1,Riyadh,0,24.81058,46.64353,2,0,"property_type    Entire rental unit
rating                         4.89
Name: 8, dtype: object",Entire rental unit,530993789,"Riyadh, Riyadh Province, Saudi Arabia","['Hangers', 'Wifi', 'Elevator', 'Heating', 'Self check in', 'Shampoo', 'Kitchen', 'Laptop friendly workspace', 'Free parking on premises', 'Pets allowed', 'Air conditioning']",CANCEL_FLEXIBLE,"{'rate': 65, 'currency': 'USD', 'total': 1555, 'priceItems': [{'nights_price': 1626}, {'Special offer': 325}, {'Airbnb service fee': 254}]}",2024-12-03,2024-12-27,24,65,USD,1555.0,"[{'nights_price': 1626}, {'Special offer': 325}, {'Airbnb service fee': 254}]","'nights_price', 'Special offer', 'Airbnb service fee'",0.0,0.0,0.0,1626.0,0.0,254.0,0.0,325.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,"(24.81058, 46.64353)",As Sahafah District,2,64.79166666666667
